NOME-GRANDE-AREA-DO-CONHECIMENTO,NOME-DA-AREA-DO-CONHECIMENTO,NOME-DA-SUB-AREA-DO-CONHECIMENTO,NOME-DA-ESPECIALIDADE,AREAS-DO-CONHECIMENTO_Id
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",0
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Bioinformática",1
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Análise de Algoritmos e Complexidade de Computação",2
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Genômica",3
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Genômica",4
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Genômica",5
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Genômica",6
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Genômica",7
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Genômica",8
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",9
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Bioinformática",10
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Bioinformática",11
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Bioinformática",12
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Bioinformática",13
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Bioinformática",14
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Bioinformática",15
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",16
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",17
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",18
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",19
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Bioinformática",20
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",21
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",22
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",23
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",24
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Bioinformática",25
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",26
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Bioinformática",27
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",28
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Bioinformática",29
"CIENCIAS_EXATAS_E_DA_TERRA","","","",30
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",31
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",32
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Bioinformática",33
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",34
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",35
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",36
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Bioinformática",37
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Bioinformática",38
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",39
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Bioinformática",40
"CIENCIAS_EXATAS_E_DA_TERRA","","","",41
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Bioinformática",42
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",43
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",44
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",45
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",46
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Bioinformática",47
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",48
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",49
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",50
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",51
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",52
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",53
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",54
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",55
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",56
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",57
"CIENCIAS_EXATAS_E_DA_TERRA","","","",58
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",59
"CIENCIAS_EXATAS_E_DA_TERRA","","","",60
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",61
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Genômica",62
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Genômica",63
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Biologia Molecular Computacional",64
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Bioinformática",65
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Bioinformática",66
"CIENCIAS_EXATAS_E_DA_TERRA","","Teoria da Computação","Bioinformática",67
"CIENCIAS_EXATAS_E_DA_TERRA","","","",68
