TEXTO-RESUMO-CV-RH,TEXTO-RESUMO-CV-RH-EN,DADOS-GERAIS_Id
"Possui bacharelado em Ciência da Computação (1997) pela Universidade Estadual de Campinas, doutorado em Ciência da Computação (2002) pela Universidade Estadual de Campinas e pós-doutorado em Bioinformática (2011) pelo Virginia Bioinformatics Institute (Virginia Tech). Atualmente é Professor Associado (Livre Docente) do Instituto de Computação (IC) da Unicamp. Tem experiência na área de Ciência da Computação, com ênfase em Bioinformática, Biologia Molecular Computacional e Filogenia de Documentos.","",0
