TIPO-DE-ORIENTACAO,NOME-DO-ORIENTADO,CODIGO-INSTITUICAO,NOME-DA-INSTITUICAO,CODIGO-ORGAO,NOME-ORGAO,CODIGO-CURSO,NOME-DO-CURSO,FLAG-BOLSA,CODIGO-AGENCIA-FINANCIADORA,NOME-DA-AGENCIA,NUMERO-DE-PAGINAS,NUMERO-ID-ORIENTADO,NOME-DO-CURSO-INGLES,ORIENTACOES-CONCLUIDAS-PARA-DOUTORADO_Id
"ORIENTADOR_PRINCIPAL","Christian Baudet","007900000004","Universidade Estadual de Campinas","","","33070059","Ciência da Computação","SIM","045000000000","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior","","2331553018873575","Computer Science",0
"ORIENTADOR_PRINCIPAL","Ulisses Martins Dias","007900000004","Universidade Estadual de Campinas","","","33070059","Ciência da Computação","SIM","037700000002","Fundação de Amparo à Pesquisa do Estado de São Paulo","","4926594438458702","Computer Science",1
"ORIENTADOR_PRINCIPAL","André Atanasio Maranhão Almeida","007900000004","Universidade Estadual de Campinas","","","60041870","Doutorado em Ciência da Computação - UNICAMP","SIM","045000000000","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior","","0292740764507528","Computer Sciences",2
"ORIENTADOR_PRINCIPAL","Carla Negri Lintzmayer","007900000004","Universidade Estadual de Campinas","","","33070059","Ciência da Computação","SIM","037700000002","Fundação de Amparo à Pesquisa do Estado de São Paulo","","5892586921365513","Computer Science",3
"ORIENTADOR_PRINCIPAL","Gustavo Rodrigues Galvao","007900000004","Universidade Estadual de Campinas","","","33070059","Ciência da Computação","SIM","037700000002","Fundação de Amparo à Pesquisa do Estado de São Paulo","","7906213363972554","Computer Science",4
"CO_ORIENTADOR","Filipe de Oliveira Costa","007900000004","Universidade Estadual de Campinas","","","33070059","Ciência da Computação","SIM","037700000002","Fundação de Amparo à Pesquisa do Estado de São Paulo","","","Computer Science",5
