NOME_INSTITUICAO,NATUREZA,PROJETO_NOME
Financiadora de Estudos e Projetos,AUXILIO_FINANCEIRO,WebProcessServices (WPS): Uma Abordagem Flexível para Gerência de Processos de Software Baseados na Internet.
Conselho Nacional de Desenvolvimento Científico e Tecnológico,AUXILIO_FINANCEIRO,Laboratório de Engenharia de Software e Inteligência Artificial: Mecanismos de Automação do Processo de Software usando Técnicas Inteligentes
Fundação Amazônia Paraense de Amparo à Pesquisa,AUXILIO_FINANCEIRO,DESAFIOS DO AUMENTO DA MATURIDADE EM ORGANIZAÇÕES DE DESENVOLVIMENTO DE SOFTWARE: INTEGRAÇÃO DE SOLUÇÕES PARA AVANÇOS EM QUALIDADE DE SOFTWARE
Processamento de Dados do Estado do Pará,AUXILIO_FINANCEIRO,COOPERAÇÃO TÉCNICO-CIENTÍFICA ENTRE PRODEPA/UFPA - LINHA DE AÇÃO - ENGENHARIA DE SOFTWARE
Fundação Amazônia Paraense de Amparo à Pesquisa,AUXILIO_FINANCEIRO,ProcessPublisher: Gerador automático de Guias eletrônicos de processos de software - fase I e fase II
Centrais Elétricas do Norte do Brasil,AUXILIO_FINANCEIRO,Processo LACEN de Desenvolvimento de Software
