TEXTO-RESUMO-CV-RH,TEXTO-RESUMO-CV-RH-EN,DADOS-GERAIS_Id
"Rodrigo Lanna é mestre e doutor em Economia Aplicada pela Esalq/USP (2009), com formação em Ciências Econômicas na FEA/USP (1999). Desde 2009, é professor associado na Universidade Estadual de Campinas (Unicamp), no Instituto de Economia. Entre 2014 e 2015, foi visiting scholar na University of Nebraska - Lincoln. A sua pesquisa se concentra em economia agrícola, economia de empresas e finanças.","Rodrigo L. F. Silveira joined in the Institute of Economics at UNICAMP in 2009. He was visiting scholar at University of Nebraska - Lincoln, NE between 2014-2015. He received his B.S. in Economics from University of São Paulo, his M.S.and Doctorate in Applied Economics from University of São Paulo. Rodrigo research has dealt with agricultural economics, business economics, and finance.",0
