TIPO,NATUREZA,TITULO-DO-LIVRO,ANO,PAIS-DE-PUBLICACAO,IDIOMA,MEIO-DE-DIVULGACAO,HOME-PAGE-DO-TRABALHO,FLAG-RELEVANCIA,DOI,TITULO-DO-LIVRO-INGLES,FLAG-DIVULGACAO-CIENTIFICA,LIVRO-PUBLICADO-OU-ORGANIZADO_Id
"LIVRO_ORGANIZADO_OU_EDICAO","LIVRO","Formação e internacionalização de grandes empresas: experiências internacionais selecionadas","2012","Brasil","Português","OUTRO","","NAO","","","NAO",0
