NATUREZA,TIPO,TITULO,ANO,PAIS,IDIOMA,HOME-PAGE,DOI,TITULO-INGLES,PARTICIPACAO-EM-BANCA-DE-MESTRADO_Id
"Mestrado","ACADEMICO","Segmentação de imagens digitais combinando watershed e corte normalizado em grafos","2014","Brasil","Português","","","",0
"Mestrado","ACADEMICO","Análise de Lesões de Substância Branca a partir de Imagens de Ressonância Magnética","2013","Brasil","Português","","","",1
"Mestrado","ACADEMICO","Uma interface para geração de comandos em tempo real para um robô móvel com rodas baseada em fluxo ótico e reconhecimento de características faciais","2015","Brasil","Português","","","",2
"Mestrado","ACADEMICO","Abordagens para segmentação de imagens de tomografia intravascular por coerência ótica","2016","Brasil","Português","","","",3
"Mestrado","ACADEMICO","Video Pornography Detection through Deep Learning techniques and Motion Information","2016","Brasil","Português","","","",4
"Mestrado","ACADEMICO","Método para seleção automática de espectros de interesse em espectroscopia multi-voxel por ressonância magnética","2017","Brasil","Português","","","",5
"Mestrado","ACADEMICO","Métodos de Parcelamento do Corpo Caloso em Imagens de Tensor de Difusão: Implementação, Desenvolvimento e Análise","2017","Brasil","Português","","","",6
"Mestrado","ACADEMICO","Ataxia no lúpus eritematoso sistêmico juvenil: prevalência e alterações estruturais na ressonância magnética","2015","Brasil","Português","","","",7
