SEQUENCIA-PRODUCAO-CT,TITULO-DA-PRODUCAO-CT,TIPO-PRODUCAO-CT,TITULO-DA-PRODUCAO-CT-INGLES,PRODUCOES-CT-DO-PROJETO_Id
"71","Adessowiki: Collaborative Scientific Programming Environment","Trabalho publicado em anais de eventos","",0
"120","Adessowiki ? Ambiente Colaborativo de Desenvolvimento de Documentação e Programação de Aplicações Científicas","PRODUCAO_TECNICA_APRESENTACAO_DE_TRABALHO_CONFERENCIA","",0
