TIPO-DE-ORIENTACAO,NOME-DO-ORIENTADO,CODIGO-INSTITUICAO,NOME-DA-INSTITUICAO,CODIGO-ORGAO,NOME-ORGAO,CODIGO-CURSO,NOME-DO-CURSO,FLAG-BOLSA,CODIGO-AGENCIA-FINANCIADORA,NOME-DA-AGENCIA,NUMERO-DE-PAGINAS,NUMERO-ID-ORIENTADO,NOME-DO-CURSO-INGLES,ORIENTACOES-CONCLUIDAS-PARA-DOUTORADO_Id
"CO_ORIENTADOR","Afonso José do Prado","007900000004","Universidade Estadual de Campinas","","","33070210","Engenharia Elétrica","SIM","045000000000","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior","148","","Electric Engineering",0
"CO_ORIENTADOR","Sergio Kurokawa","007900000004","Universidade Estadual de Campinas","","","33070210","Engenharia Elétrica","SIM","002200000000","Conselho Nacional de Desenvolvimento Científico e Tecnológico","234","","Electric Engineering",1
"ORIENTADOR_PRINCIPAL","Marcos de Araujo Paz","007900000004","Universidade Estadual de Campinas","","","33070210","Engenharia Elétrica","SIM","037700000002","Fundação de Amparo à Pesquisa do Estado de São Paulo","189","","Electric Engineering",2
"ORIENTADOR_PRINCIPAL","João Bosco Gertrudes","007900000004","Universidade Estadual de Campinas","","","33070210","Engenharia Elétrica","SIM","045000000000","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior","0","5819715249330034","Electric Engineering",3
"ORIENTADOR_PRINCIPAL","Milton Elvis Zevallos Alcahuaman","007900000004","Universidade Estadual de Campinas","","","33070210","Engenharia Elétrica","SIM","045000000000","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior","","3226659654605788","Electric Engineering",4
"ORIENTADOR_PRINCIPAL","Renzo Grover Fabián Espinoza","007900000004","Universidade Estadual de Campinas","","","60034394","Doutorado em Engenharia Elétrica","SIM","045000000000","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior","","3743610573473188","Engineering",5
"ORIENTADOR_PRINCIPAL","gilmario barbosa dos santos","007900000004","Universidade Estadual de Campinas","","","60034394","Doutorado em Engenharia Elétrica","NAO","","","","2957755655265658","Engineering",6
"ORIENTADOR_PRINCIPAL","Fabiano Gustavo Silveira Magrin","007900000004","Universidade Estadual de Campinas","","","60034394","Doutorado em Engenharia Elétrica","SIM","037700000002","Fundação de Amparo à Pesquisa do Estado de São Paulo","","9621690093391286","Engineering",7
"ORIENTADOR_PRINCIPAL","Patricia Mestas Valero","007900000004","Universidade Estadual de Campinas","","","33070210","Engenharia Elétrica","SIM","045000000000","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior","","","Electric Engineering",8
