NOME-GRANDE-AREA-DO-CONHECIMENTO,NOME-DA-AREA-DO-CONHECIMENTO,NOME-DA-SUB-AREA-DO-CONHECIMENTO,NOME-DA-ESPECIALIDADE,AREAS-DO-CONHECIMENTO_Id
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",53
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",54
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",55
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",56
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",57
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",58
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",59
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",60
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",61
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",62
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",63
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",64
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",65
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",66
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",67
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",68
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",69
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",70
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",71
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",72
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",73
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",74
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",75
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Medição, Controle, Correção e Proteção de Sistemas Elétricos de Potência",76
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",77
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",78
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",79
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",80
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",81
"ENGENHARIAS","Engenharia Elétrica","","",82
"ENGENHARIAS","Engenharia Elétrica","","",83
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",84
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",85
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Transmissão da Energia Elétrica, Distribuição da Energia Elétrica",86
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Transmissão da Energia Elétrica, Distribuição da Energia Elétrica",87
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Transmissão da Energia Elétrica, Distribuição da Energia Elétrica",88
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",89
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Transmissão da Energia Elétrica, Distribuição da Energia Elétrica",90
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Transmissão da Energia Elétrica, Distribuição da Energia Elétrica",91
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",92
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",93
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",94
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",95
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",96
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Transmissão da Energia Elétrica, Distribuição da Energia Elétrica",97
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Transmissão da Energia Elétrica, Distribuição da Energia Elétrica",98
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",99
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",100
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",101
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",102
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",105
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","Transmissão da Energia Elétrica, Distribuição da Energia Elétrica",106
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",107
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",108
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",109
"ENGENHARIAS","Engenharia Elétrica","Sistemas Elétricos de Potência","",110
