NATUREZA,TITULO,ANO,PAIS-DE-PUBLICACAO,IDIOMA,MEIO-DE-DIVULGACAO,HOME-PAGE-DO-TRABALHO,FLAG-RELEVANCIA,DOI,TITULO-INGLES,NATUREZA-INGLES,FLAG-DIVULGACAO-CIENTIFICA,OUTRA-PRODUCAO-BIBLIOGRAFICA_Id
"Participação em programa de rádio","Programa Panorama Ciência -","2012","Brasil","Português","OUTRO","http://www.4shared.com/mp3/BiglELd6/14R_Panorama_Cincia_-_17_-_Ene.html","NAO","","","","NAO",0
