TEXTO-RESUMO-CV-RH,TEXTO-RESUMO-CV-RH-EN,DADOS-GERAIS_Id
"Possui graduação em Engenharia Elétrica pela Universidade Federal do Rio de Janeiro (1984), mestrado em Engenharia Elétrica pela Universidade Federal do Rio de Janeiro (1991) e doutorado em Engenharia Elétrica pela Universidade Estadual de Campinas (1998). Atualmente é Professora MS5 (Livre Docente - Associada) na Faculdade de Engenharia Elétrica e de Computação da Universidade Estadual de Campinas. Membro Senior no IEEE. Tem experiência na área de Engenharia Elétrica, com ênfase em Transmissão da Energia Elétrica, atuando principalmente nos seguintes temas: linha de transmissão, análise de arco secundário, desenvolvimento de proteção adaptativa monopolar e tripolar, estudos de transitórios eletromagnéticos, simuladores ATP, PSCAD e RTDS, e transmissão a muito longa distância, especificamente transmissão em meio comprimento de onda.","Electrical Engineering Degree from Universidade Federal do Rio de Janeiro (1984), master's at Electric Engineering from Universidade Federal do Rio de Janeiro (1991) and D.Sc. at Electric Engineering from Universidade Estadual de Campinas - UNICAMP (1998). Actually Associate Professor at School of Eletrical and Computer Engineering at UNICAMP and since 2008 is Senoir Member at IEEE. Has experience in Electric Engineering, focusing on Power System Transmission, acting on the following subjects: transmission lines, secondary arc analysis, developing adapitive single phase and three-phase line reclosing, electromegnetic transient studies, ATP, PSCAD and RTDS simulators, very long transmission systems, half-wave length AC transmission.",0
